D,L,P,G,Tin,X,CHF
-2.1595854093655094,2.0526164168993803,-0.4715242127643623,0.195829419328084,-0.5099711576853169,1.5527046134609823,-0.9786073306664194
-2.1595854093655094,2.0526164168993803,-0.5839046108763003,0.2665096203703726,-0.5107687682233245,1.2677679809426263,-0.9776272884537041
-2.1595854093655094,2.0526164168993803,-0.6866273185254937,0.32588098924589504,-0.5019950523052402,1.0481293267097265,-0.9776272884537041
-2.1595854093655094,0.7267871182816282,1.8788064571235923,1.1966610660868908,-0.5549032179930824,0.8166183127885617,-0.43370386039675457
-2.1595854093655094,0.7267871182816282,1.5258617693032868,1.2390691867122638,-0.5907956922034276,0.73944797481484,-0.42684356490774805
-2.1595854093655094,0.7267871182816282,1.129896460330755,1.3154038038379356,-0.5639428040905027,0.6029158383997948,-0.42096331163145667
-2.1595854093655094,0.7267871182816282,0.8199723936626758,1.3776023807551496,-0.5926567834587789,0.5435540399584705,-0.4082227628661588
-2.1595854093655094,0.7267871182816282,0.61277103464379,1.4709002461309704,-0.575375221801946,0.35359628494623274,-0.4052826362280131
-2.1595854093655094,0.7267871182816282,0.5179500737368423,1.5500620712983335,-0.5485223336890211,0.20519178884292197,-0.40332255180258264
-2.1595854093655094,0.7267871182816282,0.41522736608764893,1.5924701919237068,-0.524328147369455,0.1517661702457301,-0.4013624673771522
-2.1595854093655094,0.7267871182816282,0.3204064051807012,1.6914224733829109,-0.4586582130734899,-0.00851068554584552,-0.40038242516443695
-2.1595854093655094,0.7267871182816282,0.2168057256712583,1.7507938422584333,-0.4554677709214593,-0.09755338320783198,-0.3984223407390065
-2.1595854093655094,0.7267871182816282,0.13076448336680574,1.894981452384702,-0.4272855319118548,-0.3290643971289961,-0.3974422985262913
-2.1595854093655094,0.7267871182816282,-0.03253828263960426,2.098540431386493,-0.3791630294520585,-0.6021286699590879,-0.3954822141008609
-2.1595854093655094,0.7267871182816282,-0.17915958330127343,2.2088015450124634,-0.3786312890933868,-0.6911713676210743,-0.38764187639913905
-2.1595854093655094,0.7267871182816282,-0.3170011653604475,2.3953972757641053,-0.3507149202631181,-0.887065302477444,-0.3856817919737086
-2.1595854093655094,0.7267871182816282,-0.5145448339165886,2.6498459995163444,-1.1951186098339077,-1.6706410419029245,-0.4199832694187415
-2.1595854093655094,0.7267871182816282,1.7927652148191395,1.2588596430041048,-0.3033900283413297,0.8641077515416211,-0.4219433538441719
-2.1595854093655094,0.7267871182816282,1.5425432346480275,1.3154038038379356,-0.3453975166764004,0.7275756151265752,-0.4170431427805958
-2.1595854093655094,0.7267871182816282,1.1729170814829812,1.343675884254851,-0.3448657763177286,0.7157032554383104,-0.4101828472915892
-2.1595854093655094,0.7267871182816282,0.8454335776099118,1.479381870256045,-0.33236987788894173,0.4426389826082192,-0.4043025940152979
-2.1595854093655094,0.7267871182816282,0.5442892295443278,1.6320511045073884,-0.33024291645425463,0.15770235008986253,-0.39940238295172176
-2.1595854093655094,0.7267871182816282,0.37220674493542266,1.733830594008284,-0.3124296144387499,-0.002574505701713089,-0.39646225631357607
-2.1595854093655094,0.7267871182816282,0.16500538591653685,1.9091174925931598,-0.3060487301346885,-0.28157495837593666,-0.3935221296754304
-2.1595854093655094,0.7267871182816282,-0.007077098692368292,2.081577183136344,-0.314822446052773,-0.5308945118294988,-0.39156204524999993
-2.1595854093655094,0.7267871182816282,-0.17915958330127343,2.2710001219296774,-0.30844156174871157,-0.7505331660623987,-0.3886219186118543
-2.1595854093655094,0.7267871182816282,-0.3082214467579523,2.398224483805797,-0.28903303865719143,-0.8692567629450466,-0.3866618341864238
-2.1595854093655094,0.7267871182816282,1.6803848167072015,0.5350943843310694,-0.33502857968230065,1.1134273049951833,-0.6689139914484085
-2.1595854093655094,0.7267871182816282,1.46528171094607,0.5153039280392285,-1.4934249510487774,0.6385329174645894,-0.6649938225975476
-2.1595854093655094,0.7267871182816282,1.3362198474893914,0.5350943843310694,-0.3749091065826843,1.1727891034365074,-0.6620536959594019
-2.1595854093655094,0.7267871182816282,0.9226951013118692,0.5605392567062932,-0.3733138855066689,1.2024700026571697,-0.6512732316195344
-2.1595854093655094,0.7267871182816282,0.5012686083921015,0.6340466657902734,-0.3773019381967072,1.0243846073331968,-0.6424528517050974
-2.1595854093655094,0.7267871182816282,0.311626686578206,0.6708003703322635,-0.3773019381967072,0.9472142693594752,-0.6385326828542365
-2.1595854093655094,0.7267871182816282,0.30284696797571087,0.6708003703322635,-0.39139305770150945,0.875980111229886,-0.645392978343243
-2.1595854093655094,0.7267871182816282,0.010482338512622029,0.735826155291169,-0.3605521168985462,0.751320334503105,-0.640492767279667
-2.1595854093655094,0.7267871182816282,-0.13613896214904717,0.8008519402500746,-0.356032323849836,0.5969796585556624,-0.6375526406415213
-2.1595854093655094,0.7267871182816282,-0.2309599230559949,0.86587772520898,-0.3935200191361967,0.4307666229199543,-0.6346125140033756
-2.1595854093655094,0.7267871182816282,-0.4030424076649,0.8715321412923631,-0.37836541891405095,0.47825606167301377,-0.6316723873652299
-2.1595854093655094,0.7267871182816282,-0.5066430871743429,1.1457713213364429,-0.3565640642085079,-0.15691518164915563,-0.6306923451525147
-2.1595854093655094,0.7267871182816282,-0.6269252320285267,1.3182310118796272,-0.3504490500837823,-0.47746889323230685,-0.6316723873652299
-2.1595854093655094,0.7267871182816282,-0.7559870954852055,1.4822090782977366,-0.3360920603996442,-0.6971075474652068,-0.6306923451525147
-2.1595854093655094,0.7267871182816282,-0.8332486191871629,1.5811613597569405,-0.319608109280819,-0.809894964503723,-0.6297123029397995
-2.1595854093655094,0.7267871182816282,1.8182263987663756,0.5266127602059947,-0.36560365030592806,1.0956187654627858,-0.6718541180865542
-2.1595854093655094,0.7267871182816282,1.5776621090580083,0.5266127602059947,-0.3565640642085079,1.1727891034365074,-0.6659738648102628
-2.1595854093655094,0.7267871182816282,1.0605366833710432,0.5690208808313678,-0.3743773662240124,1.137172024371713,-0.6532333160449648
-2.1595854093655094,0.7267871182816282,0.4064476474851538,0.6340466657902734,-0.3852780435767841,1.0778102259303886,-0.6375526406415213
-2.1595854093655094,0.7267871182816282,0.16500538591653685,0.6849364105407212,-0.3695917029959664,0.9709589887360048,-0.6326524295779451
-2.1595854093655094,0.7267871182816282,-0.0843386223943257,0.766925443749776,-0.363476688871241,0.6800861763735158,-0.6385326828542365
-2.1595854093655094,0.7267871182816282,-0.23973964165849004,0.8630505171672885,-0.3911271875221736,0.4307666229199543,-0.6355925562160908
-2.1595854093655094,0.7267871182816282,-0.4548427474196215,1.0496462479189304,-0.36586952048526394,0.027106393518949064,-0.6326524295779451
-2.1595854093655094,0.7267871182816282,-0.56634517367131,1.1457713213364429,-0.375440846941356,-0.1509790018050232,-0.6306923451525147
-2.1595854093655094,-0.5990421803361239,1.8788064571235923,1.0863999524609205,-0.36400842922991267,0.4010857236992922,0.32484881224482903
-2.1595854093655094,-0.5990421803361239,1.422261089793844,1.114672032877836,-0.36640126084393576,0.4070219035434246,0.3405294876482726
-2.1595854093655094,-0.5990421803361239,1.0693164019735384,1.1740434017533583,-0.2478231608601284,0.36546864463449763,0.34934986756270964
-2.1595854093655094,-0.5990421803361239,0.7936332378551904,1.2475508108373385,-0.35709580456717954,0.17551088962225983,0.35719020526443146
-2.1595854093655094,-0.5990421803361239,0.6303304718487803,1.2786500992959455,-0.3584251554638591,0.06865965242787608,0.34542969871184875
-2.1595854093655094,-0.5990421803361239,0.474929452584616,1.354984716421617,-0.3796947698107303,-0.08568102351956712,0.3503299097754249
-2.1595854093655094,-0.5990421803361239,0.34586758912793714,1.5981246080070899,-0.3602862467192104,-0.548703051361896,0.35425007862628577
-2.1595854093655094,-0.5990421803361239,0.1395442019693009,1.5981246080070899,-0.36188146779522556,-0.47746889323230685,0.3650305429661532
-2.1595854093655094,-0.5990421803361239,-0.11857952494405682,1.8412644995925627,-0.3557664536705002,-0.809894964503723,0.37385092288059024
-2.1595854093655094,-0.5990421803361239,-0.17037986469877828,1.8412644995925627,-0.34327055524171335,-0.7920864249713256,0.37385092288059024
-2.1595854093655094,-0.5990421803361239,-0.27398054420822116,1.9232535328016174,-0.2919576106298864,-0.8573844032567818,0.37679104951873593
-2.1595854093655094,-0.5990421803361239,1.7155036911171822,1.0863999524609205,-0.32785008484023154,0.3179792058814382,0.298387672501518
-2.1595854093655094,-0.5990421803361239,1.2501786051849386,1.1231536570029106,-0.327052474302224,0.29423448650490847,0.3111282212668159
-2.1595854093655094,-0.5990421803361239,0.9314748199143644,1.1853522339201246,-0.32891356555757506,0.1873832493105247,0.3189685589685377
-2.1595854093655094,-0.5990421803361239,0.5442892295443278,1.306922179712861,-0.31748114784613174,0.0033616741424193418,0.337589361010127
-2.1595854093655094,-0.5990421803361239,0.32918612378319634,1.4454553737557467,-0.3238620321501932,-0.2518940591552745,0.3444496564991335
-2.1595854093655094,-0.5990421803361239,0.1395442019693009,1.5387532391315675,-0.3108343933627345,-0.41810709479098257,0.3405294876482726
-2.1595854093655094,-0.5990421803361239,-0.06677918518933539,1.6094334401738561,-0.3132272249767576,-0.48934125292057173,0.346409740924564
-2.1595854093655094,-0.5990421803361239,-0.17037986469877828,1.7818931307170403,-0.2922234808092222,-0.7386608063741338,0.34934986756270964
-2.1595854093655094,-0.5990421803361239,-0.22218020445349973,1.838437291550871,-0.28158867363578666,-0.809894964503723,0.3503299097754249
-2.1595854093655094,-0.5990421803361239,1.97362741803054,0.5859841290815171,-0.7646747894891003,0.7810012337237671,0.0817983434914534
-2.1595854093655094,-0.5990421803361239,1.6637033513624608,0.6481827059987311,-0.7457980067562522,0.6147881980880597,0.0935588500440361
-2.1595854093655094,-0.5990421803361239,1.431040808396339,0.6679731622905719,-0.7431393049628933,0.5969796585556624,0.10139918774575789
-2.1595854093655094,-0.5990421803361239,1.1123370231257648,0.6821092024990296,-0.7665358807444516,0.6207243779321922,0.11511977872377104
-2.1595854093655094,-0.5990421803361239,0.828752112265171,0.7216901150827113,-0.7391512522728549,0.5376178601143381,0.12001998978734715
-2.1595854093655094,-0.5990421803361239,0.6478899090537706,0.7867159000416167,-0.7013976868071584,0.38921336401102735,0.12688028527635373
-2.1595854093655094,-0.5990421803361239,0.46702770584237036,0.8206423965419153,-0.6915604901717303,0.33578774541383544,0.13472062297807552
-2.1595854093655094,-0.5990421803361239,0.26860606542597976,0.8432600608754477,-0.6889017883783716,0.329851565569703,0.14256096067979732
-2.1595854093655094,-0.5990421803361239,0.05350295966484832,0.928076302126194,-0.6612512897274387,0.12208527102506796,0.14060087625436687
-2.1595854093655094,-0.5990421803361239,-0.04131800124209942,0.9902748790434079,-0.6554021457820491,-0.00851068554584552,0.14452104510522776
-2.1595854093655094,-0.5990421803361239,-0.19671902050626375,1.0637822881273882,-0.6593901984720877,-0.14504282196089077,0.1494212561688039
-2.1595854093655094,-0.5990421803361239,-0.32578088396294264,1.2334147706288807,-0.5333677334668753,-0.424043274635115,0.15236138280694955
-2.1595854093655094,-0.5990421803361239,1.7155036911171822,0.6340466657902734,-0.4932213363871558,0.6622776368411185,0.06611766808800981
-2.1595854093655094,-0.5990421803361239,1.2756397891321747,0.6962452427074873,-0.47647151508899466,0.5435540399584705,0.0817983434914534
-2.1595854093655094,-0.5990421803361239,0.9147933545696235,0.7216901150827113,-0.4998680908705531,0.5376178601143381,0.09551893446946655
-2.1595854093655094,-0.5990421803361239,0.4240070846901441,0.8262968126252984,-0.4788643467030176,0.3417239252579679,0.11413973651105581
-2.1595854093655094,-0.5990421803361239,0.19134454172402235,0.9365579262512687,-0.4788643467030176,0.08646819196027337,0.12100003200006237
-2.1595854093655094,-0.5990421803361239,0.0965235808170746,0.9817932549183334,-0.453606679666108,0.009297853986551773,0.12492020085092327
-2.1595854093655094,-0.5990421803361239,-0.09311834099682087,1.0750911202941542,-0.43659098818861103,-0.16285136149328805,0.1308004541272146
-2.1595854093655094,-0.5990421803361239,-0.3512420679101786,1.3493303003382342,-0.40654765792365527,-0.6436819288680149,0.1386407918289364
-0.6713608832275126,2.0526164168993803,1.9306067968783136,0.42200606266340757,1.0270243490554687,1.0303207871773292,-0.5885505300057601
-0.6713608832275126,2.0526164168993803,1.6891645353096967,0.4757230154555469,1.2147286956666077,0.9412780895153428,-0.5865904455803296
-0.6713608832275126,2.0526164168993803,1.5425432346480275,0.5153039280392285,1.2373276609101582,0.8284906724768265,-0.5846303611548992
-0.6713608832275126,2.0526164168993803,1.4740614295485652,0.5407488004144524,1.4165241617825486,0.8522353918533563,-0.5826702767294687
-0.6713608832275126,2.0526164168993803,1.3880201872441127,0.5661936727896764,1.502666099887377,0.8225544926326941,-0.5816902345167535
-0.6713608832275126,2.0526164168993803,0.8542132962124069,0.7697526517914676,1.5372292232010434,0.3120430260373057,-0.5738498968150316
-0.6713608832275126,2.0526164168993803,0.7769517725104496,0.8149879804585323,1.812670728993026,0.35953246479036516,-0.5718898123896012
-0.6713608832275126,2.0526164168993803,1.1729170814829812,0.6594915381654973,1.8371307854919283,0.7335117949707076,-0.5787501078786078
-0.6713608832275126,2.0526164168993803,1.026295780821312,0.5718480888730594,1.0908331920960823,0.6682138166852509,-0.5748299390277469
-0.6713608832275126,2.0526164168993803,0.30284696797571087,1.0666094961690797,1.2910334371360082,-0.38842619557032043,-0.5650295169005947
-0.6674650075046384,2.0526164168993803,0.07808617175183477,1.3804295887968412,1.3495248765899042,-0.8692567629450466,-0.5601293058370186
-0.6674650075046384,2.0526164168993803,-0.007077098692368292,1.5076539506729605,1.4348692041567255,-0.9820441799835629,-0.5571891791988729
